name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews
Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15IML05 Thin and L...,4.4,90,Intel Core i5 Processor (10th Gen),8,Windows 10 Operating System,512,52489,76890.0,Lenovo,7.0
ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,4.1,51,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512,66990,90990.0,ASUS,4.0
ASUS Vivobook Pro 15 Intel H-Series Core i9 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,3.7,17,Intel Core i9 Processor (11th Gen),16,Windows 11 Operating System,512,84990,120990.0,ASUS,2.0
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,3.7,6,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1020,187990,244990.0,ASUS,1.0
DELL 5000 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) 5577...,4.4,295,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1020,66990,77234.0,DELL,71.0
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics/NVIDIA GeForce GTX 1050) GL62M 7RDX-1878XIN ...,3.5,6,Intel Core i7 Processor (7th Gen),8,DOS Operating System,1020,59990,79257.0,MSI,1.0
Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop,4.1,14,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,50990,84890.0,Lenovo,1.0
ASUS Touchscreen Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EZ311WS Laptop,4.2,35,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,512,49990,62990.0,ASUS,4.0
Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN027P Thin and Light ...,3.7,183,AMD Ryzen 7 Quad Core Processor,8,64 bit Windows 10 Operating System,512,52990,76090.0,Vaio,34.0
acer Intel EVO Swift 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF514-55TA Thin and Light ...,4.8,5,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,79990,109999.0,acer,0.0
Lenovo V15 G2 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) V15 ITL G2 Laptop,4.1,314,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,38390,58184.0,Lenovo,20.0
DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3420 Notebook,4.1,115,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,256,39999,55999.0,DELL,12.0
HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1003AU Thin and Light Laptop,4.3,341,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512,49899,62826.0,HP,26.0
HP 14s Intel Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3033tu Thin and Light Laptop,3.9,503,Intel Pentium Quad Core Processor,8,64 bit Windows 11 Operating System,256,30200,39990.0,HP,56.0
MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,3.8,4,Intel Core i9 Processor (11th Gen),16,64 bit Windows 10 Operating System,1020,159990,257990.0,MSI,0.0
HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0004MU Chromebook,3.8,6259,MediaTek MediaTek Kompanio 500 Processor,4,Chrome Operating System,0,19990,25451.0,HP,708.0
acer Intel EVO Swift 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF514-55TA Thin and Light ...,4.8,5,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,79990,109999.0,acer,0.0
Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN027P Thin and Light ...,3.7,183,AMD Ryzen 7 Quad Core Processor,8,64 bit Windows 10 Operating System,512,52990,76090.0,Vaio,34.0
Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,4.3,748,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,62990,85290.0,Lenovo,69.0
DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop,4.3,7,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,1020,42500,55350.0,DELL,0.0
DELL 5000 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) 5577...,4.4,295,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1020,66990,77234.0,DELL,71.0
acer Extensa Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) EX215-54 Notebook,3.4,5,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,36990,48999.0,acer,1.0
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,4.2,4744,Intel Core i3 Processor (11th Gen),8,Windows 10 Operating System,512,44990,55999.0,RedmiBook,528.0
ASUS Ryzen 5 Dual Core 5th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,4.5,12,AMD Ryzen 5 Dual Core Processor (5th Gen),8,Windows 11 Operating System,512,61990,76990.0,ASUS,1.0
MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,4.3,146,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512,52990,78990.0,MSI,15.0
Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Lig...,4.7,3,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512,69990,106290.0,Lenovo,0.0
Lenovo IdeaPad Slim 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 Thin and Lig...,4.0,142,Intel Celeron Dual Core Processor,8,64 bit Windows 11 Operating System,256,30990,38900.0,Lenovo,13.0
HP 14s Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,3.8,491,Intel Celeron Dual Core Processor,8,64 bit Windows 11 Operating System,256,29999,36865.0,HP,44.0
Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,3.9,28,Intel Core i5 Processor (7th Gen),4,64 bit Windows 10 Operating System,128,48990,55999.0,Smartron,4.0
Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,3.5,30,Intel Core i5 Processor (7th Gen),4,64 bit Windows 10 Operating System,128,48990,55999.0,Smartron,9.0
Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop,3.9,37,AMD Ryzen 3 Dual Core Processor (3rd Gen),8,Windows 11 Operating System,512,35399,54490.0,Lenovo,1.0
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics/NVIDIA GeForce GTX 1050) GL62M 7RDX-1878XIN ...,3.5,6,Intel Core i7 Processor (7th Gen),8,DOS Operating System,1020,59990,79257.0,MSI,1.0
DELL Core i5 12th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Lig...,3.8,14,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,1020,60990,79928.0,DELL,1.0
ASUS Vivobook 16X Ryzen 7 Octa Core AMD Ryzen 7 5800H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB7...,4.5,8,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512,61990,86990.0,ASUS,2.0
ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5822TS Thin and Lig...,4.4,11,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,73490,98990.0,ASUS,3.0
ASUS Vivobook Pro 15 Intel H-Series Core i9 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,3.7,17,Intel Core i9 Processor (11th Gen),16,Windows 11 Operating System,512,84990,120990.0,ASUS,2.0
ASUS Vivobook 15 Ryzen 7 Quad Core AMD R7-3700U - (16 GB/512 GB SSD/Windows 11 Home) M515DA-BQ722WS La...,4.3,381,AMD Ryzen 7 Quad Core Processor,16,64 bit Windows 11 Operating System,512,69000,74990.0,ASUS,42.0
DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,4.0,594,Intel Core i3 Processor (10th Gen),8,Windows 10 Operating System,1020,41990,48356.0,DELL,56.0
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,3.9,7,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,512,55490,77168.0,DELL,0.0
HP 250 G8 Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook,4.0,97,Intel Core i3 Processor (11th Gen),8,DOS Operating System,512,34990,41208.0,HP,9.0
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),3.8,78,Intel Core i5 Processor (4th Gen),8,64 bit Windows 8 Operating System,1020,47490,52490.0,Lenovo,17.0
ASUS Zenbook 14X OLED Space Edition Touchscreen Intel H-Series Core i7 12th Gen - (16 GB/1 TB SSD/Wind...,4.1,14,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,1020,121990,164990.0,ASUS,4.0
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq2673AU Thin and Light Laptop,4.0,4,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,40499,51812.0,HP,0.0
acer Aspire 3 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,4.2,38,Intel Pentium Silver Processor,4,64 bit Windows 11 Operating System,256,26490,32990.0,acer,5.0
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2508TU Laptop,4.0,4,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,512,40699,51500.0,HP,0.0
Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,4.0,21,Intel Core i5 Processor (8th Gen),4,64 bit Windows 10 Operating System,1020,52490,62594.0,Lenovo,5.0
